,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
29343,2aPWMk1xoSPDmUaeLSmj3F,"Puccini: Madama Butterfly, Act 2: ""Vespa! Rospo maledetto!"" (Butterfly, Suzuki, Goro)",9,119400,0,"['Giacomo Puccini', 'Maria Callas', 'Herbert von Karajan', 'Lucie Danieli', 'Orchestra Del Teatro Alla Scala, Milano', 'Renato Ercolani']","['0OzxPXyowUEQ532c9AmHUR', '0bjdfjE8XbLa2Odstu6E1E', '5zCaQxjl110XTrm4LQ1CxY', '2r1sAsrfKujAQxD5swUe31', '7JdPe4gzrYmbcko3FTav57', '573mV4UYh7nevzAxYshm1I']",1955,0.257,0.27699999999999997,4,-13.197000000000001,0,0.0473,0.9840000000000001,0.0036,0.52,0.0875,171.226,4
78497,03tk96EZ2MIEVqnRIJTywp,Questioningly - 2005 Remaster,10,201907,0,['Ramones'],['1co4F2pPNH8JjTutZkmgSm'],2013-10-25,0.665,0.757,2,-5.83,1,0.0293,0.0464,0.00119,0.37,0.7190000000000001,121.963,4
411714,3yElaXJqZvjUm2FKkzuCAG,風中緣,20,246800,0,['Jody Chiang'],['3jPL2UtbCi2DuvuK2dolR6'],1997,0.611,0.389,5,-11.525,0,0.0337,0.6920000000000001,0.0,0.0767,0.41200000000000003,116.28399999999999,4
569145,6vzcDtdBXfcyLaBUyAw6Mw,Toast,42,194200,0,['PRO8L3M'],['7v49oVVUhvIQG5EK0jkcF7'],2016-06-02,0.8690000000000001,0.595,8,-4.882,0,0.261,0.174,0.0,0.152,0.47700000000000004,89.98899999999999,4
74192,4XRUKxDIn28c7uHEzbGFgj,More Than That,57,224933,0,['Backstreet Boys'],['5rSXSAkZ67PYJSvpUpkOr7'],2000-11-21,0.58,0.7290000000000001,4,-6.705,0,0.0287,0.0102,0.0,0.0805,0.483,80.061,4
98104,03jAv4Wkzh5UCEPgM21ZNp,The World I Used To Know - Remastered 2001,22,146200,0,"['Glen Campbell', 'Leon Russell']","['59hLmB5DrdihCYtNeFeW1U', '6r1Xmz7YUD4z0VRUoGm8XN']",1967,0.32299999999999995,0.364,5,-11.155999999999999,1,0.0317,0.705,4.73e-06,0.254,0.6709999999999999,150.22299999999998,4
226134,4fKBKp6v52BBYHw3ePMXFp,Mahadeva,35,565870,0,['Astral Projection'],['40EsdChhIP1ZT9RYOcfUI0'],1994-10-20,0.523,0.9840000000000001,1,-9.015,1,0.0373,0.0185,0.9,0.133,0.8240000000000001,149.836,4
40466,2ukIzpSbG2dZorsz9rOu5p,Du bist nicht allein,35,149680,0,['Roy Black'],['6MZV0zLjOvDN1gIYUB2GxB'],1966-01-01,0.488,0.44,5,-8.716000000000001,1,0.0291,0.655,1.23e-05,0.33399999999999996,0.703,120.897,4
122045,61WoYLWsSzj9Z4TrW0IN83,The Rite of Spring: Dance of the Earth,0,70133,0,"['Igor Stravinsky', 'New York Philharmonic', 'Columbia Symphony Orchestra']","['7ie36YytMoKtPiL7tUvmoE', '3gacryguGmpmCvgPGt2CBI', '1iNPygduJOu0JnzasoDVLE']",1940,0.531,0.434,5,-14.265,1,0.0384,0.705,0.9490000000000001,0.135,0.21600000000000003,80.173,3
80622,5X9sSZNmYPOGgXAd774kU8,Till The Sky Falls Down [ASOT 332] - Dub Mix,9,73875,0,['Dash Berlin'],['1xT5p0VBpnZDrvVSjX9sri'],2007-12-27,0.7190000000000001,0.7340000000000001,11,-11.799000000000001,1,0.047,0.0008230000000000001,0.529,0.29600000000000004,0.958,130.032,4
408610,5UocMWeXVnolbkyyrhmx2n,一千個夜,9,222413,0,['鄭怡'],['0XhauxEnCMq0tv24DjX5Gp'],1983-09-01,0.649,0.52,1,-11.267000000000001,1,0.0351,0.82,0.000261,0.0971,0.898,142.112,4
10803,33nfJN6wbv1jb1BQE4BEWb,Broadway,6,180373,0,['Count Basie'],['2jFZlvIea42ZvcCw4OeEdA'],1936,0.434,0.392,1,-8.991,1,0.0661,0.883,7.32e-05,0.17600000000000002,0.774,178.50799999999998,4
153571,5gtLXUN63u6Trl7TtzR2iP,A Tite Lo Entierran... - Remix,19,137822,1,['El Chombo'],['6iSZjc4kOoKZKiBXK5HbwD'],1999,0.922,0.7440000000000001,11,-7.64,1,0.0996,0.0109,2.27e-06,0.18600000000000003,0.636,109.179,4
88604,4nPHafxiyX3hE16jLv7zfn,Frontera (Mix Cut) - Original Mix,8,71640,0,['Fast Distance'],['3W26l8VsK5mrcPCgEr6mZk'],2015-12-18,0.43799999999999994,0.981,3,-5.396,0,0.0485,0.00114,0.965,0.27,0.247,134.05100000000002,4
415213,15cp9mVwBUGZQlCN729WXI,好久不見,31,276733,0,['Julia Peng'],['7B4GBM2vQJvwyghdsvEV77'],2013-08-20,0.39799999999999996,0.213,0,-12.707,1,0.0394,0.8590000000000001,2.46e-06,0.131,0.33899999999999997,136.946,4
60997,16k0xwujtU1eoSLEfofWQ8,Eloise,47,328960,0,['Tino Casal'],['3PWELXN8Bl961nrQGPVk3u'],1987-01-25,0.514,0.946,10,-9.676,0,0.0576,0.156,0.0030600000000000002,0.39,0.214,134.981,4
512154,4FdaHFBLRrFJ3UMC4tcHDB,Is Pyar Ne Rahat Se Begana,0,173635,0,['Prem Adib'],['6y945O2cFI44VYo58ZFyde'],1942-01-01,0.433,0.27399999999999997,0,-12.095999999999998,0,0.0862,0.986,0.40299999999999997,0.45,0.53,78.508,3
48922,4hxBc6iD1MB2E6hiIhuKdP,Cadeira De Rodas,44,209200,0,['Fernando Mendes'],['6SYKh5gFxjnz8RjiQkdO1O'],1975-06-02,0.5429999999999999,0.512,2,-7.996,1,0.0317,0.462,2.4e-06,0.51,0.593,122.495,4
575089,1y6NrtYewc9g3XDkOdDwTQ,Home,45,303733,0,['Edward Sharpe & The Magnetic Zeros'],['7giUHu5pv6YTZgSkxxCcgh'],2012-01-01,0.526,0.607,2,-5.7989999999999995,1,0.0301,0.253,0.00048300000000000003,0.12300000000000001,0.0836,111.756,4
507024,38dr7HINrcTjVJKAfjXCsX,Bevezetés,12,501347,0,['Balázs Fecó'],['5VkbFgjkj873iZOIDUcQsf'],1996,0.44,0.495,10,-13.495,1,0.42700000000000005,0.611,0.0,0.9,0.552,85.68299999999999,4
493305,6gvAcuHocd5AqB1vdFmhoO,Kapitel 8 - Venetia und der Wüstling,2,123767,0,"['Georgette Heyer', 'Sarah Liu']","['66pXJ6MhX37ZLneiwUWZf3', '4HZ6DpleBcon5IVu3c4EII']",1958,0.6679999999999999,0.183,11,-17.070999999999998,1,0.961,0.693,0.0,0.113,0.44,80.954,3
578536,3wpShNOLV7kGEEvzNjPI4y,We Done Nothing,12,136173,0,['T-Shirts'],['3KJho3oH3AlWcWrUVJAcCz'],1980-07-01,0.742,0.91,9,-4.117,1,0.0548,0.0472,1.06e-05,0.0919,0.9640000000000001,149.275,4
179506,0AlsmVq0W3DtGGGGU3oFba,Wiener-Wald,0,128747,0,"['Traditional', 'Hilde Gueden', 'Kurt Adler', 'Unknown Orchestra']","['1U5zgr455OGyIkLNXvDdrf', '6wC8AF31dHArqcz5j0QDJB', '1CuCQQ4ZHswm8Pzmsy08uu', '5sso2MaBpFy2RvDPWsFsYg']",1953,0.316,0.252,2,-13.761,1,0.0466,0.9490000000000001,6.73e-06,0.529,0.158,80.38,3
413954,24WdgYacPn752115VPwlek,聽袁惟仁彈吉他,27,261920,0,['S.H.E'],['2lWShxOL8iTlI0pmtVKvEh'],2007-05-11,0.667,0.746,6,-6.79,1,0.322,0.601,0.0,0.0783,0.905,179.699,4
260701,1vD5AvQg8Mf2Me0McsuUR2,I'm Going Slightly Mad - Remastered 2011,34,262933,0,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],1991-02-05,0.639,0.83,9,-6.322,0,0.0544,0.583,1.3800000000000002e-05,0.18899999999999997,0.299,115.64,4
70815,0z4BiYZ95vmjSu3WDaEki8,Eres,56,268573,0,['Grupo Niche'],['1zng9JZpblpk48IPceRWs8'],1997-01-01,0.726,0.825,7,-7.946000000000001,0,0.0398,0.49,0.0013800000000000002,0.0586,0.882,167.00400000000002,4
366977,4Nh3j7SDRlxjsKnSebv2i8,Ben Senin Bildiğin Erkeklerden Değilim,21,231933,0,['Levent Yüksel'],['3OVWvBHwlq5w8iRJEBoCp2'],1996-01-10,0.6920000000000001,0.47600000000000003,0,-16.594,1,0.0528,0.0424,0.000745,0.11699999999999999,0.8490000000000001,119.988,4
193670,5UrtLHvU6ExKmQOWQmHNGx,Kapitel 14 - heilt den Bürgermeister (Folge 007),34,70216,0,['Bibi Blocksberg'],['3t2iKODSDyzoDJw7AsD99u'],1982,0.6609999999999999,0.264,9,-18.211,1,0.9229999999999999,0.215,0.0,0.6709999999999999,0.747,92.926,5
393779,5EIfG1wYGCXr3bT2cBKJK3,Megu megun,23,321853,0,['Fabrizio De André'],['19HiWVd2g0XyJstBsbW2Qm'],1990-05-02,0.76,0.639,7,-10.770999999999999,1,0.0466,0.479,0.121,0.154,0.847,103.064,4
300752,2m6Wm0nBUJdDfCggvpWAnV,If the World Had a Front Porch,43,185667,0,['Tracy Lawrence'],['2BQVRw9md4UKcGUrDXABCD'],1994-09-09,0.526,0.696,0,-8.325,1,0.027000000000000003,0.0979,8.14e-06,0.366,0.757,162.961,4
382848,0i12hQBYFIn3Nbm9iFaX6v,Imagine - Ultimate Mix,25,186213,0,['John Lennon'],['4x1nvY2FN8jxqAFA0DA02H'],1971-09-09,0.578,0.33899999999999997,0,-10.686,1,0.0263,0.924,0.0491,0.0988,0.14,75.661,4
63783,6IItFqIHg6jHleKOYI7Aas,I Feel Lucky,52,265667,0,['Mary Chapin Carpenter'],['0qAmeOULjwn04k6jMMeDyr'],1990,0.77,0.7070000000000001,6,-9.356,0,0.0402,0.26,0.000192,0.134,0.883,120.069,4
60692,20goDx14UZviYtCPtLbqvs,Lucretia My Reflection - Vinyl Version; New Version for Digital,53,295250,0,['Sisters of Mercy'],['4HxBVyHaUa60eCSsJWxwWR'],1987,0.601,0.768,9,-8.718,1,0.0329,0.0785,0.7120000000000001,0.0771,0.887,130.342,4
385115,74bLD1fcUs1undWV8a7X2W,"Вдруг, как в сказке",20,154173,0,"['Дюна', 'Наталья Сенчукова']","['0ILtPcpkFIOl6B5GuLdUGf', '3cLEsISlZNZOGqF8PzBy8M']",1995-08-10,0.594,0.39399999999999996,2,-10.931,0,0.192,0.727,0.0,0.488,0.654,89.71799999999999,4
510207,6WibKRvxyg85V42eSEe9kP,Help Somebody,23,242133,0,"['Earth, Wind & Fire']",['4QQgXkCYTt3BlENzhyNETg'],1971-02,0.606,0.595,5,-11.469000000000001,0,0.17800000000000002,0.14,0.0,0.5329999999999999,0.644,133.312,4
49524,2r008pcfVYc0zgQvSRqUJE,I'd Really Love to See You Tonight,67,159107,0,['England Dan & John Ford Coley'],['01W8kYNqFHyKicPfR0pLwO'],1976,0.62,0.556,5,-12.044,1,0.0336,0.184,0.0,0.301,0.5920000000000001,119.17200000000001,4
61760,2c4lkvFscid22nr32FByC4,Mil Calles Llevan Hacia Ti,51,224987,0,['La Guardia'],['5UYbCAN2H4Yr4f46tN5AeD'],1988-07-27,0.489,0.774,9,-11.099,1,0.0337,0.311,6.71e-06,0.046,0.868,178.49400000000003,4
142626,3jejQLnUeeNPLtfMhZxTut,I Won't Let It 'Appen Agen,25,196840,0,['Slade'],['10n5lhNDoSMUHWLlnST1yw'],1972-11-01,0.514,0.975,4,-4.363,0,0.0403,0.0009289999999999999,0.0040100000000000005,0.0356,0.9390000000000001,130.273,4
570656,7AVfQZZ7i4QHPF1fUoAyhU,This Nearly Was Mine,5,154134,0,['The Ray Conniff Singers'],['6WtWmLPWn1imbcisSfmBvy'],1964,0.364,0.45399999999999996,4,-12.335,1,0.0303,0.441,0.0105,0.203,0.6829999999999999,148.64,3
232928,0QKZJzYFsecZMk07mGwZrT,You Ain't Goin' Nowhere,21,153867,0,['The Byrds'],['1PCZpxHJz7WAMF8EEq8bfc'],1968-08-30,0.5379999999999999,0.433,0,-14.097000000000001,1,0.037000000000000005,0.0839,0.0012,0.74,0.597,132.041,4
518897,6uSlgcEIgownR8ZRWwuBVO,Phool Phool Phool,10,193600,0,"['Nirmala Mishra', 'Renu Barua', 'Dwipen Baruah']","['2Oh0QfoX4uft4T6PWUKkNv', '2NOpYoDFWSb8SFxhstetUD', '1BTkVtF5G3dLuUvzvrqKWx']",1969-12-31,0.603,0.452,6,-11.914000000000001,1,0.0641,0.98,1.36e-06,0.11599999999999999,0.848,112.734,4
382453,56oaYjbTURaPC86pG5yPWO,I Cover The Waterfront,4,221560,0,['Jackie Gleason'],['2F0kPpQ5mtta1ORIyO2xex'],1954-01-18,0.18100000000000002,0.27699999999999997,2,-12.3,0,0.0333,0.961,0.8340000000000001,0.184,0.151,91.177,3
229705,3TzvypaoELhHJpd10pNmfw,לילה כיום יאיר,40,204440,0,['Eviatar Banai'],['3ObnkOSF8KZ9405ZPJtwbB'],2009-07-09,0.555,0.5529999999999999,5,-6.627000000000001,1,0.0265,0.406,8.08e-06,0.0969,0.37,120.069,4
433806,210Q2KG6Nf6xECqnczq5tT,A Noiva (La Novia),33,210360,0,['Agnaldo Timoteo'],['00rUMQMxPbr7jT7EBcs7sl'],1999-01-01,0.37799999999999995,0.37799999999999995,0,-10.85,1,0.0289,0.373,0.000153,0.29,0.439,79.793,3
349765,1s6AxFlC3JvADsYVV1fsD4,Marihuana,36,224573,0,['Porretas'],['728RoHc1KnzggoepsGWPdk'],2003,0.474,0.8859999999999999,2,-6.795,1,0.0381,0.0183,0.0019399999999999999,0.325,0.925,171.827,4
201319,1jMQqsOw6QHC4Mq5WXVBSb,Bhala Bhalae Bhool Kari,0,194252,0,['Dilip Dholakia'],['75UdxIVlcBTIz8sj08APOI'],1949-03-02,0.45899999999999996,0.282,7,-8.994,1,0.14800000000000002,0.993,0.306,0.337,0.41700000000000004,64.84899999999999,3
366615,4Z9GfEou1f7ckqcLKm7Su8,Aşkımız Göze Mi Geldi?,20,239933,0,['Hakan Peker'],['7x1sEYcPJvLBwweGlIcapC'],1995-06-08,0.725,0.677,6,-12.814,0,0.04,0.107,1.11e-06,0.121,0.9540000000000001,146.105,4
253032,3ffNBG84PCnbs3da5y9Pub,Sapo de Otro Pozo,40,258800,0,['Los Caballeros De La Quema'],['6Iv9dXeKX45ff7qe0LDuFW'],2001-08-07,0.63,0.7659999999999999,7,-5.0089999999999995,1,0.0345,0.5,0.0,0.147,0.7020000000000001,113.22399999999999,4
246011,0GxbglYySl18aZDIaGu1RU,I'm Yer Dad,70,144109,1,['GRLwood'],['0yrzVTuk6PgF51NYgfgKXe'],2018-06-15,0.551,0.953,0,-4.695,1,0.17,0.0106,0.474,0.11800000000000001,0.17600000000000002,128.46200000000002,4
3526,4p51yi5cqKXFK2Rx7LKyT1,Volve Mi Negra - Remasterizado,0,171920,0,"['Francisco Canaro', 'Agustín Irusta']","['2maQMqxNnlRrBrS1oAsrX9', '1QzkpIrrMhBwTa1eb7o9XD']",1927-09-06,0.8490000000000001,0.12,4,-12.885,1,0.147,0.995,0.00885,0.35700000000000004,0.7040000000000001,114.25399999999999,4
389562,5PrMGr0iDVedvYZnRULnxO,Быть Дауном,46,216638,1,['Loqiemean'],['2Nl6vz4KNIHQjyoOLTadCn'],2018-04-01,0.748,0.743,9,-1.531,1,0.0584,0.0743,0.192,0.35600000000000004,0.39399999999999996,130.015,4
583365,2ZdhylKMQC5uEMfo2MCwjF,Trakterna,35,215893,0,['Labyrint'],['5s77Nldm0GrOQkMIElogdo'],2010-09-21,0.7140000000000001,0.773,7,-6.395,1,0.331,0.094,0.0,0.0626,0.835,172.106,4
49753,7sfMjwBcAatrNH46rn1YsK,Moonlight Feels Right,50,221067,0,['Starbuck'],['0P8YAnEwTGZBkm0IudCZxl'],1976-07-13,0.6709999999999999,0.778,7,-8.11,1,0.0273,0.46799999999999997,7.52e-05,0.115,0.853,120.397,4
158889,1dJV3ZVlHMzsO0m57Kol0Q,Son O No Son,35,280033,1,"['El Tachi', 'Chamaco']","['4rGGVLUW4jKwW7HVwTr40U', '1xCbQhtV5c1Vc1I1n2jyv0']",2020-08-17,0.649,0.767,1,-6.85,1,0.305,0.7709999999999999,0.0,0.314,0.763,104.42200000000001,4
402006,2rgBmUDWSJjuEsHBHhRU1L,Pujaan Hatiku,7,200227,0,['Salimi'],['26JzSPOQwvFpDXhRethB3b'],1986-01-01,0.669,0.68,7,-8.522,1,0.0357,0.495,0.128,0.226,0.41600000000000004,130.482,4
368062,5zVzKhAitPaDczrZHG97B0,Sevmek Yetmez Mi,37,274707,0,['Cengiz Kurtoğlu'],['73wqUOsgp2DZd4IAmf48Gn'],1999-07-19,0.504,0.708,1,-5.1579999999999995,0,0.0522,0.466,0.0,0.127,0.632,170.07,4
117700,3OLADK5y0rOTjyuQ6cPn7t,Por Ella,43,305840,0,['José Manuel Soto'],['6ewyfEWUq2N7PHi5OqwfAt'],1988-10-31,0.35100000000000003,0.44299999999999995,2,-12.550999999999998,1,0.0663,0.6,0.000143,0.19899999999999998,0.28800000000000003,175.114,4
144150,0Hy2ZiScoEtm2KLbgf0Xbp,Young Hearts Run Free - 45 Version,27,232880,0,['Candi Staton'],['3S34Unhn5yRcaH5K9aU5Et'],1976-01-01,0.69,0.496,7,-12.978,0,0.0314,0.214,4.21e-06,0.368,0.889,115.57799999999999,4
521642,4lUfDMfP38xk7vJc1lLJax,Suche Yaar Bina-Kuldeep Manak,12,235013,0,['Kuldeep Manak'],['0UZNMsusTg12mD0LAJPwlh'],1981-12-31,0.581,0.512,2,-10.89,0,0.0675,0.659,3.95e-06,0.11900000000000001,0.5539999999999999,144.362,4
164094,1QUPsUAkSI63ealeSPlURK,Merirosvolaulu,7,134786,0,['Ritva Mustonen-Laurilan musiikkileikkikoulun lapset'],['5MBoHDWiE77Whq0qsyRaPP'],1976,0.6890000000000001,0.256,6,-12.154000000000002,0,0.0689,0.826,0.011000000000000001,0.115,0.191,132.47799999999998,3
577958,3xHjkroJlu2xZKo2bvPUaZ,Alrajt/Rocka mej,14,251187,0,['Kal P. Dal'],['0MrLx8q2XIb7Upg9FyEg0l'],1977-01-01,0.6629999999999999,0.794,7,-5.3870000000000005,1,0.13,0.574,3.6200000000000006e-05,0.812,0.784,128.014,4
362461,4maNsth3xWpLYH0sOibS1S,Disko Kasap Havası,12,115893,0,['Osman İşmen'],['25guZxbxESYr5Jo4iqPPHw'],1978-06-10,0.7390000000000001,0.805,8,-10.158999999999999,1,0.0364,0.0525,0.11599999999999999,0.32299999999999995,0.843,118.046,4
416823,1fmILfClzwIz3DsHoVXX5F,"Passacaglia and Fugue in C Minor, BWV. 582",1,934240,0,['Karl Richter'],['3iamDPaou6RYgX0C43Qm6j'],1955-04-01,0.16899999999999998,0.0417,0,-23.831999999999997,0,0.0444,0.345,0.22,0.121,0.0591,113.25200000000001,3
105029,2qgO0N6UBmitUik8nW19zz,"Vivaldi: Violin Concerto in E Major, RV 269 ""La primavera"" (No. 1 from ""Il cimento dell'armonia e dell'inventione"", Op. 8): III. Allegro",40,248733,0,"['Antonio Vivaldi', 'Nigel Kennedy', 'English Chamber Orchestra']","['2QOIawHpSlOwXDvSqQ9YJR', '7AANfmLM36QqH6QsOQnV3h', '2DO4p3CPDnInsJfg0jFfaF']",1989,0.295,0.0968,4,-16.014,1,0.0372,0.85,0.934,0.147,0.332,91.041,4
70611,53duuSwaLOZuIrELvZXqLH,Going Back to Cali - 2014 Remaster,62,307427,1,['The Notorious B.I.G.'],['5me0Irg2ANcsgc93uaYrpb'],1997-03-04,0.851,0.647,9,-5.847,1,0.33899999999999997,0.207,0.0,0.0447,0.596,99.17,4
96765,0wkhzDZnehYd7mMjmhSlFQ,Stranger In Paradise,5,179653,0,['Della Reese'],['63qOOnxbI8rVgpakjpnFBp'],1961-12-22,0.349,0.204,5,-10.205,1,0.0292,0.8540000000000001,8.89e-06,0.255,0.275,84.54,4
548464,79CCJr1u8wzicdkqSI0tCt,Down Town Boy,23,232840,0,['Motoharu Sano'],['286Db6EQmfgB3SJYulhGqb'],1982,0.7040000000000001,0.915,4,-5.004,1,0.0414,0.00799,0.000933,0.078,0.8340000000000001,130.534,4
353002,6W46EOw8jVSNavn8djG4U5,Hello,2,194933,0,"['KAROL G', 'Ozuna']","['790FomKkXshlbRYZFtlgla', '1i8SpTcr7yvPOmcqrbnVXY']",2021-04-09,0.802,0.8390000000000001,7,-4.294,0,0.0592,0.465,5.18e-05,0.11699999999999999,0.861,94.99700000000001,4
395461,2VCbFX0MbcCKFc9aruur2F,Io Ho Te,24,294160,0,['Mina'],['3HL1CyOnDLFJo1Rr8YBlKy'],1998,0.474,0.273,5,-11.109000000000002,1,0.0338,0.504,0.0,0.293,0.149,119.99,4
291819,33Vx7fP0G12cXBnbeENGZp,Kravgi Hit Mix,25,288573,0,['Anna Vissi'],['3qg78GGGWP04yTv0ZQMsXl'],2000-11-09,0.601,0.74,1,-9.101,1,0.0324,0.0155,4.24e-05,0.8240000000000001,0.544,145.017,4
456539,2z43Tcnc82QqrOCHv5GG9J,Leuk,58,147000,0,"['Antoon', 'Big2']","['5sBoNBXFMzoZjgHLbQueeG', '3B1Z5CuKo6kA4NzitgWwWV']",2020-11-27,0.809,0.644,0,-8.753,1,0.0342,0.23,2.54e-06,0.204,0.8590000000000001,120.01,4
540718,3INWZhXR2V76kGprAnBjmt,Moonlight In Vermont,2,296200,0,['Gil Melle'],['7zaZzk9UMSUyFMX1zxUraX'],1956-04-01,0.493,0.057,3,-19.242,1,0.0499,0.982,0.292,0.0892,0.201,113.209,4
309584,2hVN0tI5ACTx0CtlaoXYTg,Take It or Leave It - 2010 Digital Remaster,15,262987,0,['Dizzy Mizz Lizzy'],['71fY009eJ8QSpSNGDSkSuK'],1996,0.40399999999999997,0.6609999999999999,2,-7.205,0,0.0339,0.0324,0.0,0.281,0.42100000000000004,78.348,4
304849,6USSmYztYyykIVj5GPORc3,Scorpion (Mix Cut),4,56467,0,['Chris Schweizer'],['2OEfOu8gvperJc2LcqGsjc'],2016-12-16,0.583,0.997,8,-7.108,0,0.0399,1.31e-05,0.7829999999999999,0.159,0.841,136.028,4
319593,1t00nw3YSRDHJZe2z3x1YZ,Mikki refur,7,241998,0,['Skriðjöklar'],['3mvHaawskMRS4gs6FXgXor'],1998-01-01,0.6759999999999999,0.647,0,-12.969000000000001,1,0.031,0.0802,0.00182,0.0214,0.951,146.387,4
33510,6VqVieqjDEwS3mByMq4OzB,Cupid,61,158613,0,['Sam Cooke'],['6hnWRPzGGKiapVX1UCdEAC'],1960-01-01,0.474,0.478,7,-8.951,1,0.0343,0.484,0.0,0.0833,0.831,120.32600000000001,4
325395,2s1E6YrGJ77AApWGn19fWG,Cristo É Meu,23,151893,0,['Vencedores por Cristo'],['0IDEJU0SdlmJOMtybtEoiT'],1973-01-01,0.409,0.188,5,-12.811,0,0.0283,0.785,0.0,0.0823,0.495,180.354,4
487215,7cnyVb2t7s1ZNQrwuPamkR,Schöne neue Welt - Single Version,49,220120,0,['Culcha Candela'],['3gemH8D6fpu12DmTmUZYAL'],2009-08-28,0.794,0.865,7,-4.529,1,0.037000000000000005,0.14,4.76e-06,0.353,0.39399999999999996,138.989,4
375786,4ivYXal7Nzy5twk61X16A0,Message personnel - Remasterisé en 2013,25,256507,0,['Françoise Hardy'],['7x3f7c0fBanNlQwpx1255g'],1973-11-24,0.366,0.41200000000000003,7,-11.122,0,0.0367,0.6409999999999999,0.0731,0.126,0.177,127.383,4
89605,56OTBUIn4xlmDhtPowlA2d,Que Fuimos,68,217133,0,['Banda MS de Sergio Lizárraga'],['2C6i0I5RiGzDKN9IAF8reh'],2016-02-05,0.723,0.44299999999999995,0,-5.736000000000001,1,0.0298,0.303,3.85e-06,0.24600000000000002,0.7120000000000001,129.964,4
27898,77Nd6kujNMMa0OWlTlCaX2,It Could Happen To You,15,171787,0,['Jackie Gleason'],['2F0kPpQ5mtta1ORIyO2xex'],1954-08-02,0.127,0.196,5,-12.822000000000001,1,0.0344,0.893,0.912,0.128,0.08800000000000001,74.685,4
193614,2QC6M6s3SHxXoWK8MUOXJ7,Nuestro Amor,24,257811,0,['Maridalia Hernández'],['6ey0gnuJBEMpYqBc37wJF4'],1982-01-01,0.529,0.518,1,-14.74,1,0.0706,0.545,2.7600000000000003e-05,0.0699,0.722,137.52700000000002,4
135920,1DKxnir8ntkicpfMHdoItw,Mollie Darling,0,187163,0,['Tex Ritter & Texas Jim Lewis'],['2bi05d2xfoRPrlszR838jF'],1941,0.494,0.392,10,-6.401,1,0.0303,0.986,0.00031800000000000003,0.163,0.496,114.714,4
571126,1I9e6vJL3EWe5u0zVx6mrE,Live And Let Die,12,165133,0,['Ray Conniff'],['7LfRnzGM0wRSyS5mmAwJbv'],1973-09-07,0.396,0.44799999999999995,7,-13.873,1,0.0445,0.627,0.0,0.281,0.594,137.803,3
492012,20lxlDV7JRJKOufa1u8VNM,Addicted to Bass,33,236267,0,['Puretone'],['0Ykcjr4TDZEiWlv6ULmSK8'],2002,0.609,0.838,11,-7.529,0,0.128,0.00442,0.0,0.133,0.479,165.03400000000002,4
524822,5HRKrhTOEfE8CV3pyBS5GG,Maya ta Maya,28,309986,0,"['Narayan Gopal', 'Aasha Bhosle']","['2GQJv1aUY2eP04cTV7IyB8', '6wUAMZuCEIxVRmn5xnjCDV']",1996-01-01,0.375,0.7020000000000001,3,-6.769,1,0.0779,0.851,0.00201,0.311,0.527,151.30200000000002,3
132316,14DkYjtUoZZr3BSssBimYU,Rum and coca cola,1,186850,0,"['Abe Lyman’s Orchestra', 'Abe Lyman']","['6LxnbCQ3ZrKj1lvC1lylS5', '3cNzWID6yZ1HN8qj4gqfxF']",1922,0.7559999999999999,0.652,5,-5.056,0,0.0575,0.532,0.0,0.6659999999999999,0.941,91.478,4
564304,3BZPvSlJQwY7PqjMFSWByo,"Flute Concerto In C Major, RV 443: Largo",11,250000,0,"['Antonio Vivaldi', 'Capella Istropolitana']","['2QOIawHpSlOwXDvSqQ9YJR', '3COykW4UPvB0DqwnzlnfWt']",1989-06-15,0.28600000000000003,0.20800000000000002,4,-14.845999999999998,0,0.0407,0.855,0.602,0.0941,0.172,75.252,4
361661,0eoqeUhq48WqILWPMgZccE,Bağrıma Taş Bastım,8,146947,0,['Orhan Gencebay'],['52S9QMQQA2k0LjtELttOVQ'],1973,0.523,0.51,9,-10.597000000000001,0,0.0391,0.774,0.000442,0.134,0.7040000000000001,103.855,4
433200,6vjBw9MI087vAHmq4KxjL8,O último julgamento,33,235173,0,['Milionário & José Rico'],['4oa7ETNZH1ivfzFkCGVZlR'],1997-06-05,0.429,0.444,5,-7.896,1,0.0431,0.54,0.0,0.10400000000000001,0.43700000000000006,67.077,5
185361,6IwTZB5S5s2nAlfd8WpLFx,Fade Away,50,246173,0,['Ché-Fu'],['0a2RyaJGZwNek1n0fpNPVp'],2001-08-31,0.8170000000000001,0.664,6,-7.612,0,0.0387,0.124,0.0037799999999999995,0.17300000000000001,0.7290000000000001,107.805,4
408984,6wcss86AV4bFA8BC5LoOqM,Tum Ba,19,47773,0,"['Steve Chou', '吳貞慧', '袁美莉']","['1Qneon4tYZ7srVOU91bTsO', '2n42wDa8WJBjWF8XT9rMVC', '2YUQQDckJwOTA5xIo6mgkI']",1986-08-08,0.738,0.825,1,-4.5889999999999995,0,0.0489,0.457,0.0,0.358,0.9670000000000001,125.54899999999999,4
